datetime,open,high,low,close,volume
2025-07-25 00:30:00,3372.015,3373.16,3370.08,3370.54,15357.0
2025-07-25 01:30:00,3370.65,3371.3,3367.38,3368.71,5086.0
2025-07-25 03:30:00,3369.45,3369.615,3365.205,3368.93,4237.0
2025-07-25 04:30:00,3368.91,3371.44,3366.855,3369.435,4673.0
2025-07-25 05:30:00,3369.485,3373.495,3368.455,3372.255,6363.0
2025-07-25 06:30:00,3372.285,3372.845,3366.47,3370.485,10791.0
2025-07-25 07:30:00,3370.525,3370.595,3362.465,3363.135,9915.0
2025-07-25 08:30:00,3363.065,3363.575,3358.67,3359.245,8222.0
2025-07-25 09:30:00,3359.225,3363.51,3357.925,3360.96,6877.0
2025-07-25 10:30:00,3360.945,3362.425,3355.325,3358.745,8987.0
2025-07-25 11:30:00,3358.74,3359.72,3354.715,3359.39,11722.0
2025-07-25 12:30:00,3359.41,3360.165,3352.78,3354.16,10447.0
2025-07-25 13:30:00,3354.165,3355.38,3344.54,3345.555,11596.0
2025-07-25 14:30:00,3345.54,3348.985,3343.145,3345.97,7901.0
2025-07-25 15:30:00,3345.945,3348.16,3341.07,3342.99,10398.0
2025-07-25 16:30:00,3343.045,3345.24,3338.8,3341.1,10882.0
2025-07-25 17:30:00,3341.09,3344.295,3336.345,3340.885,17646.0
2025-07-25 18:30:00,3340.88,3347.635,3336.94,3343.935,34742.0
2025-07-25 19:30:00,3343.91,3344.88,3330.625,3331.94,43426.0
2025-07-25 20:30:00,3331.965,3335.935,3325.115,3327.875,35634.0
2025-07-25 21:30:00,3327.9,3331.39,3326.245,3329.94,19451.0
2025-07-25 22:30:00,3329.93,3336.92,3329.67,3336.035,18157.0
2025-07-25 23:30:00,3336.09,3339.5,3335.995,3338.835,12787.0
2025-07-26 00:30:00,3338.845,3340.335,3337.195,3337.68,17620.0
2025-07-26 01:30:00,3337.61,3339.195,3336.11,3337.07,4534.0
2025-07-28 03:30:00,3329.475,3335.53,3324.02,3329.635,10423.0
2025-07-28 04:30:00,3329.615,3337.47,3329.395,3333.72,8640.0
2025-07-28 05:30:00,3333.685,3336.13,3327.755,3333.42,11258.0
2025-07-28 06:30:00,3333.45,3338.815,3329.98,3332.145,17777.0
2025-07-28 07:30:00,3332.16,3336.555,3330.67,3335.71,9671.0
2025-07-28 08:30:00,3335.675,3343.42,3334.56,3343.42,7492.0
2025-07-28 09:30:00,3343.26,3344.175,3339.525,3339.725,5493.0
2025-07-28 10:30:00,3339.67,3344.2,3338.085,3343.405,7575.0
2025-07-28 11:30:00,3343.385,3345.52,3335.85,3340.09,13297.0
2025-07-28 12:30:00,3340.085,3342.11,3333.96,3335.11,13235.0
2025-07-28 13:30:00,3335.055,3338.905,3332.405,3336.145,12953.0
2025-07-28 14:30:00,3336.155,3340.85,3336.03,3337.87,11497.0
2025-07-28 15:30:00,3337.77,3338.88,3334.295,3335.98,11281.0
2025-07-28 16:30:00,3336.135,3338.475,3334.46,3336.625,9727.0
2025-07-28 17:30:00,3336.635,3338.455,3325.67,3328.46,21195.0
2025-07-28 18:30:00,3328.48,3330.715,3301.765,3302.3,37215.0
2025-07-28 19:30:00,3302.28,3314.91,3301.82,3308.065,40696.0
2025-07-28 20:30:00,3308.05,3317.29,3306.725,3314.855,29927.0
2025-07-28 21:30:00,3314.88,3315.01,3311.495,3312.265,19896.0
2025-07-28 22:30:00,3312.295,3313.31,3308.84,3310.86,17060.0
2025-07-28 23:30:00,3310.855,3315.715,3310.355,3313.805,15766.0
2025-07-29 00:30:00,3313.795,3318.96,3313.08,3317.22,19128.0
2025-07-29 01:30:00,3317.215,3318.56,3314.27,3314.45,5185.0
2025-07-29 03:30:00,3313.84,3315.485,3311.92,3314.625,7375.0
2025-07-29 04:30:00,3314.66,3314.735,3310.465,3312.65,3844.0
2025-07-29 05:30:00,3312.65,3315.93,3308.16,3311.705,9369.0
2025-07-29 06:30:00,3311.65,3320.965,3308.53,3318.96,14094.0
2025-07-29 07:30:00,3318.945,3320.445,3317.53,3318.955,9407.0
2025-07-29 08:30:00,3318.985,3318.985,3311.29,3312.655,9149.0
2025-07-29 09:30:00,3312.6,3317.54,3309.11,3316.535,7966.0
2025-07-29 10:30:00,3316.54,3320.19,3314.365,3319.975,9073.0
2025-07-29 11:30:00,3320.02,3322.4,3316.31,3317.12,18688.0
2025-07-29 12:30:00,3317.075,3318.815,3311.34,3317.175,17268.0
2025-07-29 13:30:00,3317.185,3330.1,3316.81,3326.435,15307.0
2025-07-29 14:30:00,3326.38,3328.32,3320.93,3324.63,16686.0
2025-07-29 15:30:00,3324.65,3326.5,3322.02,3322.095,9004.0
2025-07-29 16:30:00,3322.14,3322.245,3315.0,3315.335,14870.0
2025-07-29 17:30:00,3315.33,3324.675,3315.275,3323.35,20474.0
2025-07-29 18:30:00,3323.37,3324.375,3312.895,3317.655,34334.0
2025-07-29 19:30:00,3317.555,3329.745,3311.995,3328.935,36474.0
2025-07-29 20:30:00,3328.99,3334.27,3319.705,3320.695,27323.0
2025-07-29 21:30:00,3320.77,3324.81,3319.09,3323.28,15817.0
2025-07-29 22:30:00,3323.26,3329.35,3323.105,3328.325,13099.0
2025-07-29 23:30:00,3328.34,3330.89,3325.355,3325.825,10321.0
2025-07-30 00:30:00,3325.84,3328.805,3322.67,3325.075,13014.0
2025-07-30 01:30:00,3325.105,3326.875,3324.785,3326.67,4957.0
2025-07-30 03:30:00,3327.68,3329.17,3325.965,3327.69,1792.0
2025-07-30 04:30:00,3327.7,3328.385,3326.25,3327.56,2717.0
2025-07-30 05:30:00,3327.57,3333.765,3327.33,3330.305,8183.0
2025-07-30 06:30:00,3330.205,3333.355,3321.795,3323.255,17037.0
2025-07-30 07:30:00,3323.24,3332.46,3323.24,3329.465,12511.0
2025-07-30 08:30:00,3329.41,3329.97,3326.285,3328.44,5433.0
2025-07-30 09:30:00,3328.445,3329.875,3325.845,3327.19,5534.0
2025-07-30 10:30:00,3327.195,3330.77,3324.56,3324.96,9754.0
2025-07-30 11:30:00,3324.965,3327.66,3323.15,3327.345,14027.0
2025-07-30 12:30:00,3327.37,3332.31,3325.66,3327.775,12410.0
2025-07-30 13:30:00,3327.875,3333.485,3327.585,3332.285,10621.0
2025-07-30 14:30:00,3332.24,3334.09,3329.425,3331.335,9855.0
2025-07-30 15:30:00,3331.255,3333.085,3326.725,3328.515,15292.0
2025-07-30 16:30:00,3328.505,3331.68,3324.045,3330.93,17701.0
2025-07-30 17:30:00,3330.94,3331.965,3310.815,3313.38,28504.0
2025-07-30 18:30:00,3313.375,3316.28,3298.425,3303.135,49047.0
2025-07-30 19:30:00,3303.12,3308.455,3301.355,3302.205,32541.0
2025-07-30 20:30:00,3302.22,3303.425,3288.605,3290.445,29216.0
2025-07-30 21:30:00,3290.45,3298.69,3290.02,3298.175,16263.0
2025-07-30 22:30:00,3298.2,3302.58,3297.81,3302.485,16682.0
2025-07-30 23:30:00,3302.47,3305.19,3279.78,3280.39,48005.0
2025-07-31 00:30:00,3280.43,3282.77,3268.12,3269.4,47744.0
2025-07-31 01:30:00,3269.405,3276.435,3268.94,3275.29,10769.0
2025-07-31 03:30:00,3277.29,3279.97,3276.285,3278.915,3965.0
2025-07-31 04:30:00,3278.91,3285.91,3277.74,3285.41,5067.0
2025-07-31 05:30:00,3285.405,3288.485,3282.875,3286.475,11373.0
2025-07-31 06:30:00,3286.48,3293.99,3285.04,3293.86,16534.0
2025-07-31 07:30:00,3293.91,3297.655,3290.575,3297.455,9768.0
2025-07-31 08:30:00,3297.445,3298.76,3293.56,3294.94,9138.0
2025-07-31 09:30:00,3294.915,3298.51,3293.77,3298.15,7068.0
2025-07-31 10:30:00,3298.13,3301.96,3294.83,3299.87,9167.0
2025-07-31 11:30:00,3299.865,3305.135,3298.14,3299.125,15329.0
2025-07-31 12:30:00,3299.14,3309.88,3298.125,3304.765,11746.0
2025-07-31 13:30:00,3304.8,3314.985,3303.785,3309.915,12172.0
2025-07-31 14:30:00,3309.92,3313.13,3304.97,3306.79,13024.0
2025-07-31 15:30:00,3306.755,3308.24,3293.785,3296.35,17665.0
2025-07-31 16:30:00,3296.36,3307.875,3295.31,3306.275,20664.0
2025-07-31 17:30:00,3306.27,3311.285,3304.08,3307.685,21981.0
2025-07-31 18:30:00,3307.69,3310.455,3300.72,3301.39,34276.0
2025-07-31 19:30:00,3301.37,3303.31,3291.425,3296.19,43655.0
2025-07-31 20:30:00,3296.185,3299.145,3291.385,3295.505,32034.0
2025-07-31 21:30:00,3295.525,3297.475,3289.7,3295.14,27246.0
2025-07-31 22:30:00,3295.08,3298.495,3294.175,3294.995,22280.0
2025-07-31 23:30:00,3295.02,3297.22,3292.895,3295.745,19741.0
2025-08-01 00:30:00,3295.69,3296.385,3290.575,3291.025,18316.0
2025-08-01 01:30:00,3290.995,3293.825,3289.91,3290.12,4698.0
2025-08-01 03:30:00,3291.675,3295.33,3290.19,3295.105,1673.0
2025-08-01 04:30:00,3295.165,3295.165,3288.125,3288.645,4042.0
2025-08-01 05:30:00,3288.585,3293.945,3286.61,3290.265,6766.0
2025-08-01 06:30:00,3290.21,3293.53,3281.745,3283.855,11263.0
2025-08-01 07:30:00,3283.79,3292.425,3283.465,3291.785,10139.0
2025-08-01 08:30:00,3291.77,3297.19,3290.655,3291.505,6051.0
2025-08-01 09:30:00,3291.52,3295.535,3290.115,3292.19,5350.0
2025-08-01 10:30:00,3292.2,3300.54,3291.835,3296.695,7566.0
2025-08-01 11:30:00,3296.695,3297.7,3290.605,3292.515,11737.0
2025-08-01 12:30:00,3292.51,3293.535,3285.265,3286.84,9059.0
2025-08-01 13:30:00,3286.695,3294.495,3285.33,3294.36,9195.0
2025-08-01 14:30:00,3294.375,3296.44,3292.825,3294.555,9470.0
2025-08-01 15:30:00,3294.485,3303.18,3293.32,3298.34,9508.0
2025-08-01 16:30:00,3298.36,3301.5,3297.03,3300.495,12263.0
2025-08-01 17:30:00,3300.51,3345.275,3297.52,3341.26,47066.0
2025-08-01 18:30:00,3341.275,3354.875,3338.89,3342.325,57422.0
2025-08-01 19:30:00,3342.495,3355.182,3341.33,3345.88,48116.0
2025-08-01 20:30:00,3345.87,3351.295,3341.615,3348.635,32476.0
2025-08-01 21:30:00,3348.63,3349.53,3340.63,3347.4,22951.0
2025-08-01 22:30:00,3347.31,3349.49,3345.715,3348.25,21110.0
2025-08-01 23:30:00,3348.245,3351.325,3345.905,3347.665,18263.0
2025-08-02 00:30:00,3347.67,3361.335,3347.66,3357.185,23220.0
2025-08-02 01:30:00,3357.2,3363.6,3357.06,3362.895,6081.0
2025-08-04 03:30:00,3364.795,3364.815,3357.815,3359.34,6586.0
2025-08-04 04:30:00,3359.425,3362.24,3354.68,3362.215,4426.0
2025-08-04 05:30:00,3362.205,3362.5,3350.2,3352.265,8181.0
2025-08-04 06:30:00,3352.2,3353.75,3345.005,3352.355,10280.0
2025-08-04 07:30:00,3352.335,3355.4,3350.335,3354.4,6948.0
2025-08-04 08:30:00,3354.55,3360.925,3354.43,3360.35,6297.0
2025-08-04 09:30:00,3360.335,3362.25,3358.77,3359.0,4641.0
2025-08-04 10:30:00,3359.015,3361.02,3355.54,3357.68,4672.0
2025-08-04 11:30:00,3357.695,3362.705,3353.57,3362.62,12001.0
2025-08-04 12:30:00,3362.64,3362.64,3351.775,3355.905,13229.0
2025-08-04 13:30:00,3355.985,3359.93,3354.09,3358.605,10258.0
2025-08-04 14:30:00,3358.62,3361.86,3356.88,3358.045,12083.0
2025-08-04 15:30:00,3358.05,3358.835,3352.89,3357.965,10542.0
2025-08-04 16:30:00,3358.0,3370.785,3357.84,3370.41,14122.0
2025-08-04 17:30:00,3370.57,3371.595,3361.175,3367.815,19939.0
2025-08-04 18:30:00,3367.81,3385.535,3367.075,3383.315,34255.0
2025-08-04 19:30:00,3383.355,3384.695,3371.91,3374.035,28351.0
2025-08-04 20:30:00,3374.02,3376.17,3370.82,3374.37,20408.0
2025-08-04 21:30:00,3374.365,3378.24,3370.625,3370.97,17915.0
2025-08-04 22:30:00,3370.965,3374.415,3370.705,3374.09,12818.0
2025-08-04 23:30:00,3374.095,3376.915,3373.32,3375.835,11989.0
2025-08-05 00:30:00,3375.845,3377.205,3374.58,3376.145,9517.0
2025-08-05 01:30:00,3376.09,3377.045,3373.405,3373.635,2732.0
2025-08-05 03:30:00,3376.195,3376.52,3373.76,3374.86,1691.0
2025-08-05 04:30:00,3374.825,3379.785,3374.825,3377.385,3661.0
2025-08-05 05:30:00,3377.4,3381.46,3375.925,3379.875,5499.0
2025-08-05 06:30:00,3379.9,3382.37,3377.875,3379.1,8298.0
2025-08-05 07:30:00,3379.055,3381.405,3373.71,3373.71,7097.0
2025-08-05 08:30:00,3373.695,3375.515,3372.145,3372.2,4442.0
2025-08-05 09:30:00,3372.17,3373.255,3371.025,3371.27,2745.0
2025-08-05 10:30:00,3371.21,3374.18,3367.765,3374.14,8335.0
2025-08-05 11:30:00,3374.1,3374.195,3365.79,3366.285,9497.0
2025-08-05 12:30:00,3366.275,3375.51,3366.16,3373.71,14908.0
2025-08-05 13:30:00,3373.71,3374.66,3366.09,3366.13,11961.0
2025-08-05 14:30:00,3366.12,3366.32,3358.955,3359.66,12431.0
2025-08-05 15:30:00,3359.68,3361.79,3353.035,3353.225,12566.0
2025-08-05 16:30:00,3353.19,3354.465,3349.89,3351.455,12640.0
2025-08-05 17:30:00,3351.435,3367.005,3349.97,3366.22,19288.0
2025-08-05 18:30:00,3366.225,3379.825,3365.955,3373.66,25734.0
2025-08-05 19:30:00,3374.2,3386.66,3370.625,3385.29,40272.0
2025-08-05 20:30:00,3385.285,3390.245,3382.32,3389.555,19326.0
2025-08-05 21:30:00,3389.565,3390.6,3377.005,3382.11,15152.0
2025-08-05 22:30:00,3382.14,3382.915,3379.035,3380.205,13404.0
2025-08-05 23:30:00,3380.21,3381.27,3378.545,3380.13,10534.0
2025-08-06 00:30:00,3380.125,3381.455,3378.265,3379.135,9749.0
2025-08-06 01:30:00,3379.13,3381.125,3378.56,3380.96,2106.0
2025-08-06 03:30:00,3381.475,3381.505,3378.245,3379.83,1614.0
2025-08-06 04:30:00,3379.815,3384.09,3379.14,3383.345,3452.0
2025-08-06 05:30:00,3383.38,3385.365,3380.945,3383.505,6886.0
2025-08-06 06:30:00,3383.5,3383.715,3373.22,3376.285,11516.0
2025-08-06 07:30:00,3376.26,3377.935,3374.28,3376.335,6630.0
2025-08-06 08:30:00,3376.35,3378.43,3373.515,3374.75,4167.0
2025-08-06 09:30:00,3374.73,3376.585,3372.315,3372.56,2974.0
2025-08-06 10:30:00,3372.5,3374.795,3370.795,3374.395,6283.0
2025-08-06 11:30:00,3374.39,3378.845,3373.22,3375.215,9140.0
2025-08-06 12:30:00,3375.22,3377.27,3369.1,3373.685,10559.0
2025-08-06 13:30:00,3373.645,3374.86,3364.7,3365.205,11321.0
2025-08-06 14:30:00,3365.17,3367.965,3358.255,3358.93,11220.0
2025-08-06 15:30:00,3358.94,3365.585,3358.295,3363.77,12210.0
2025-08-06 16:30:00,3363.705,3367.05,3360.885,3365.27,8763.0
2025-08-06 17:30:00,3365.265,3369.35,3360.265,3367.615,16655.0
2025-08-06 18:30:00,3367.6,3373.625,3365.22,3371.75,30447.0
2025-08-06 19:30:00,3371.735,3379.4,3369.48,3379.31,23308.0
2025-08-06 20:30:00,3379.305,3380.09,3370.33,3377.555,23972.0
2025-08-06 21:30:00,3377.565,3379.465,3372.95,3376.175,18009.0
2025-08-06 22:30:00,3376.18,3377.74,3370.925,3374.585,23556.0
2025-08-06 23:30:00,3374.595,3374.64,3369.07,3371.655,18160.0
2025-08-07 00:30:00,3371.645,3373.275,3370.345,3371.78,16809.0
2025-08-07 01:30:00,3371.71,3372.215,3367.26,3369.27,5796.0
2025-08-07 03:30:00,3372.44,3374.71,3370.05,3372.0,4494.0
2025-08-07 04:30:00,3371.9,3371.9,3367.77,3370.21,6393.0
2025-08-07 05:30:00,3370.215,3374.84,3365.305,3372.385,30168.0
2025-08-07 06:30:00,3372.375,3382.485,3370.215,3382.42,29120.0
2025-08-07 07:30:00,3382.425,3384.3,3378.255,3379.725,11775.0
2025-08-07 08:30:00,3379.765,3380.345,3376.525,3379.74,12532.0
2025-08-07 09:30:00,3379.76,3380.76,3376.89,3377.74,14883.0
2025-08-07 10:30:00,3377.73,3381.17,3371.645,3375.64,32049.0
2025-08-07 11:30:00,3375.655,3388.005,3375.115,3387.98,38692.0
2025-08-07 12:30:00,3387.985,3397.58,3386.265,3396.24,32260.0
2025-08-07 13:30:00,3396.31,3396.645,3372.395,3378.51,50515.0
2025-08-07 14:30:00,3378.49,3381.315,3373.535,3376.68,38758.0
2025-08-07 15:30:00,3376.715,3378.91,3371.92,3373.095,22634.0
2025-08-07 16:30:00,3373.155,3383.415,3371.87,3378.29,36262.0
2025-08-07 17:30:00,3378.335,3389.98,3375.14,3380.735,29512.0
2025-08-07 18:30:00,3380.74,3393.965,3379.97,3384.995,48070.0
2025-08-07 19:30:00,3385.015,3390.5,3374.77,3387.815,68722.0
2025-08-07 20:30:00,3387.865,3391.065,3384.33,3390.255,27240.0
2025-08-07 21:30:00,3390.25,3392.685,3387.2,3388.9,19322.0
2025-08-07 22:30:00,3388.855,3393.12,3384.375,3392.4,25596.0
2025-08-07 23:30:00,3392.425,3394.18,3387.625,3388.26,20592.0
2025-08-08 00:30:00,3388.255,3400.895,3387.33,3399.945,31854.0
2025-08-08 01:30:00,3399.91,3401.885,3392.765,3396.48,24882.0
2025-08-08 03:30:00,3400.365,3409.43,3387.965,3405.44,21045.0
2025-08-08 04:30:00,3405.38,3407.425,3396.485,3400.625,6878.0
2025-08-08 05:30:00,3400.64,3402.34,3387.155,3388.802,79465.0
2025-08-08 06:30:00,3389.42,3390.68,3381.215,3383.54,64517.0
2025-08-08 07:30:00,3383.53,3389.925,3383.21,3388.425,46728.0
2025-08-08 08:30:00,3388.43,3398.21,3383.58,3396.05,64339.0
2025-08-08 09:30:00,3396.12,3399.595,3393.36,3394.475,48272.0
2025-08-08 10:30:00,3394.5,3395.88,3390.04,3392.44,47393.0
2025-08-08 11:30:00,3392.38,3398.18,3388.8,3393.695,59705.0
2025-08-08 12:30:00,3393.63,3404.28,3391.775,3402.33,80753.0
2025-08-08 13:30:00,3402.225,3402.635,3394.16,3394.455,56584.0
2025-08-08 14:30:00,3394.445,3401.755,3393.9,3400.795,71907.0
2025-08-08 15:30:00,3400.735,3401.24,3384.535,3385.155,74876.0
2025-08-08 16:30:00,3385.12,3388.705,3380.455,3386.17,85372.0
2025-08-08 17:30:00,3386.18,3402.57,3385.15,3391.615,103628.0
2025-08-08 18:30:00,3391.575,3401.82,3387.585,3400.16,83943.0
2025-08-08 19:30:00,3400.145,3401.34,3381.32,3390.715,65037.0
2025-08-08 20:30:00,3390.73,3395.505,3388.905,3395.42,48993.0
2025-08-08 21:30:00,3395.425,3400.75,3393.495,3397.57,35860.0
2025-08-08 22:30:00,3397.47,3399.59,3378.335,3381.835,35102.0
2025-08-08 23:30:00,3382.88,3403.96,3376.575,3395.555,75544.0
2025-08-09 00:30:00,3395.5,3400.885,3392.4,3398.585,43793.0
2025-08-09 01:30:00,3398.76,3400.065,3391.965,3397.765,14750.0
2025-08-11 03:30:00,3399.75,3401.395,3378.895,3395.295,7523.0
2025-08-11 04:30:00,3395.205,3397.035,3390.115,3391.39,6473.0
2025-08-11 05:30:00,3391.535,3391.825,3381.425,3381.74,31185.0
2025-08-11 06:30:00,3381.745,3383.975,3367.55,3377.645,44531.0
2025-08-11 07:30:00,3377.645,3379.895,3369.895,3377.27,21472.0
2025-08-11 08:30:00,3377.265,3380.305,3374.025,3378.44,13943.0
2025-08-11 09:30:00,3378.61,3379.86,3375.54,3375.975,12366.0
2025-08-11 10:30:00,3375.91,3380.2,3373.865,3377.115,12934.0
2025-08-11 11:30:00,3377.13,3377.42,3363.815,3365.815,28244.0
2025-08-11 12:30:00,3365.75,3366.67,3357.02,3360.185,37920.0
2025-08-11 13:30:00,3360.13,3366.15,3358.95,3362.01,29173.0
2025-08-11 14:30:00,3361.98,3363.955,3352.965,3353.355,30220.0
2025-08-11 15:30:00,3353.365,3364.11,3353.11,3358.505,24378.0
2025-08-11 16:30:00,3358.555,3358.91,3349.915,3355.435,32202.0
2025-08-11 17:30:00,3355.46,3357.705,3344.42,3356.91,39961.0
2025-08-11 18:30:00,3356.86,3363.005,3348.04,3358.545,42623.0
2025-08-11 19:30:00,3358.615,3359.445,3341.46,3346.38,35719.0
2025-08-11 20:30:00,3346.435,3352.325,3344.855,3349.54,24966.0
2025-08-11 21:30:00,3349.545,3350.4,3342.64,3344.21,25909.0
2025-08-11 22:30:00,3344.205,3358.88,3341.155,3357.635,38464.0
2025-08-11 23:30:00,3357.645,3358.865,3352.435,3356.255,21417.0
2025-08-12 00:30:00,3356.26,3356.92,3350.41,3351.525,18259.0
2025-08-12 01:30:00,3351.495,3351.785,3342.335,3342.665,8508.0
2025-08-12 03:30:00,3344.04,3347.51,3342.495,3347.365,4689.0
2025-08-12 04:30:00,3347.345,3349.69,3346.155,3349.09,4959.0
2025-08-12 05:30:00,3349.125,3355.77,3347.42,3354.595,11053.0
2025-08-12 06:30:00,3354.59,3357.51,3346.225,3349.945,15763.0
2025-08-12 07:30:00,3349.885,3354.475,3349.795,3353.075,9749.0
2025-08-12 08:30:00,3353.085,3355.42,3348.16,3349.57,10659.0
2025-08-12 09:30:00,3349.54,3355.77,3348.735,3354.47,8175.0
2025-08-12 10:30:00,3354.46,3355.87,3350.445,3354.515,11736.0
2025-08-12 11:30:00,3354.525,3354.91,3342.31,3345.58,22637.0
2025-08-12 12:30:00,3345.59,3358.25,3343.84,3355.64,14242.0
2025-08-12 13:30:00,3355.63,3355.875,3345.585,3347.96,12931.0
2025-08-12 14:30:00,3347.975,3351.915,3344.385,3345.495,10746.0
2025-08-12 15:30:00,3345.46,3350.59,3343.965,3344.745,10143.0
2025-08-12 16:30:00,3344.8,3348.475,3336.215,3347.605,18399.0
2025-08-12 17:30:00,3347.6,3358.2,3338.54,3349.95,38971.0
2025-08-12 18:30:00,3349.88,3357.25,3340.03,3345.575,51406.0
2025-08-12 19:30:00,3345.55,3346.715,3331.17,3337.595,42324.0
2025-08-12 20:30:00,3337.6,3359.34,3337.05,3349.81,41477.0
2025-08-12 21:30:00,3349.845,3351.275,3345.985,3349.525,21570.0
2025-08-12 22:30:00,3349.53,3350.77,3346.43,3349.1,15790.0
2025-08-12 23:30:00,3349.1,3350.93,3347.6,3349.105,15812.0
2025-08-13 00:30:00,3349.09,3349.49,3345.595,3347.66,14289.0
2025-08-13 01:30:00,3347.655,3350.275,3346.025,3348.345,4389.0
2025-08-13 03:30:00,3350.165,3353.875,3349.295,3350.58,1845.0
2025-08-13 04:30:00,3350.565,3352.145,3349.785,3350.66,2659.0
2025-08-13 05:30:00,3350.645,3350.86,3342.635,3343.625,13040.0
2025-08-13 06:30:00,3343.64,3352.085,3342.695,3350.97,15676.0
2025-08-13 07:30:00,3350.99,3354.505,3346.675,3351.905,13242.0
2025-08-13 08:30:00,3351.915,3353.06,3348.63,3349.72,8061.0
2025-08-13 09:30:00,3349.705,3352.415,3348.29,3351.82,4128.0
2025-08-13 10:30:00,3351.805,3352.175,3345.57,3349.29,11846.0
2025-08-13 11:30:00,3349.28,3357.78,3348.945,3357.35,17962.0
2025-08-13 12:30:00,3357.345,3360.985,3354.06,3354.74,15881.0
2025-08-13 13:30:00,3354.71,3363.615,3352.915,3360.38,15632.0
2025-08-13 14:30:00,3360.43,3366.805,3358.69,3364.8,15318.0
2025-08-13 15:30:00,3364.735,3367.095,3363.16,3366.18,10417.0
2025-08-13 16:30:00,3366.175,3367.09,3358.925,3362.42,19486.0
2025-08-13 17:30:00,3362.435,3363.9,3355.545,3358.125,25214.0
2025-08-13 18:30:00,3358.095,3365.95,3354.16,3365.175,29691.0
2025-08-13 19:30:00,3365.185,3370.825,3361.12,3363.185,27954.0
2025-08-13 20:30:00,3363.22,3363.865,3354.495,3357.795,22398.0
2025-08-13 21:30:00,3357.81,3360.94,3357.035,3357.915,14618.0
2025-08-13 22:30:00,3357.91,3359.44,3352.765,3353.725,13933.0
2025-08-13 23:30:00,3353.74,3354.475,3350.015,3353.825,10678.0
2025-08-14 00:30:00,3353.83,3358.89,3352.695,3357.99,7289.0
2025-08-14 01:30:00,3357.885,3358.315,3355.6,3355.695,1990.0
2025-08-14 03:30:00,3357.46,3358.395,3356.71,3357.665,1246.0
2025-08-14 04:30:00,3357.68,3363.595,3357.68,3362.95,4838.0
2025-08-14 05:30:00,3362.945,3374.805,3362.87,3369.61,13493.0
2025-08-14 06:30:00,3369.585,3370.935,3365.235,3367.49,13892.0
2025-08-14 07:30:00,3367.505,3369.33,3362.835,3362.86,12625.0
2025-08-14 08:30:00,3362.85,3364.14,3355.595,3360.64,16306.0
2025-08-14 09:30:00,3360.71,3361.85,3358.65,3360.5,7441.0
2025-08-14 10:30:00,3360.51,3362.08,3356.38,3358.96,9024.0
2025-08-14 11:30:00,3358.915,3362.48,3355.94,3362.15,16198.0
2025-08-14 12:30:00,3362.13,3366.65,3343.605,3346.15,23491.0
2025-08-14 13:30:00,3346.07,3350.435,3341.455,3346.23,20214.0
2025-08-14 14:30:00,3346.225,3359.215,3345.155,3356.56,15170.0
2025-08-14 15:30:00,3356.535,3359.195,3352.15,3355.01,12126.0
2025-08-14 16:30:00,3355.005,3357.18,3352.67,3355.545,10360.0
2025-08-14 17:30:00,3355.56,3358.53,3342.125,3350.64,32030.0
2025-08-14 18:30:00,3350.555,3356.175,3343.77,3344.22,40631.0
2025-08-14 19:30:00,3344.17,3346.75,3334.245,3340.685,36953.0
2025-08-14 20:30:00,3340.77,3343.03,3335.53,3341.865,21493.0
2025-08-14 21:30:00,3341.89,3342.15,3329.85,3334.44,19593.0
2025-08-14 22:30:00,3334.45,3338.665,3331.915,3337.855,14794.0
2025-08-14 23:30:00,3337.87,3339.375,3336.055,3338.27,11522.0
2025-08-15 00:30:00,3338.265,3341.08,3337.975,3338.055,7823.0
2025-08-15 01:30:00,3338.04,3338.6,3334.565,3335.585,3681.0
2025-08-15 03:30:00,3336.795,3337.215,3332.635,3333.51,2965.0
2025-08-15 04:30:00,3333.535,3336.595,3332.34,3335.51,2780.0
2025-08-15 05:30:00,3335.515,3338.715,3332.425,3337.085,8167.0
2025-08-15 06:30:00,3337.105,3340.41,3333.415,3339.705,9893.0
2025-08-15 07:30:00,3339.66,3340.945,3336.71,3340.53,6854.0
2025-08-15 08:30:00,3340.525,3345.015,3340.15,3343.455,5976.0
2025-08-15 09:30:00,3343.405,3346.765,3343.375,3345.515,6666.0
2025-08-15 10:30:00,3345.52,3348.915,3342.035,3343.87,6744.0
2025-08-15 11:30:00,3343.87,3344.165,3340.3,3340.6,7242.0
2025-08-15 12:30:00,3340.575,3346.775,3340.175,3346.445,10939.0
2025-08-15 13:30:00,3346.465,3348.265,3338.43,3341.47,11410.0
2025-08-15 14:30:00,3341.455,3345.13,3338.605,3342.78,9571.0
2025-08-15 15:30:00,3342.845,3342.845,3336.345,3337.85,8980.0
2025-08-15 16:30:00,3337.865,3344.145,3337.205,3342.355,11514.0
2025-08-15 17:30:00,3342.405,3344.05,3333.6,3342.74,22686.0
2025-08-15 18:30:00,3342.775,3346.1,3333.06,3335.485,26168.0
2025-08-15 19:30:00,3335.285,3343.715,3335.08,3341.9,18857.0
2025-08-15 20:30:00,3341.86,3345.245,3341.35,3342.375,11749.0
2025-08-15 21:30:00,3342.39,3342.505,3335.86,3338.225,12921.0
2025-08-15 22:30:00,3338.24,3339.08,3335.205,3336.12,7047.0
2025-08-15 23:30:00,3336.17,3338.355,3334.82,3336.085,5491.0
