open,high,low,close,volume
2677.32,2679.725,2654.84,2668.265,90929.0
2668.18,2677.88,2667.725,2672.435,27454.0
2672.235,2673.295,2669.38,2669.82,9681.0
2669.835,2674.045,2666.295,2670.61,45312.0
2670.62,2671.45,2661.085,2662.71,65901.0
2662.695,2674.375,2658.45,2670.095,53219.0
2670.065,2671.165,2644.765,2651.85,90877.0
2651.855,2660.255,2643.155,2658.55,32832.0
2661.815,2666.05,2659.91,2661.64,20930.0
2661.64,2664.39,2647.33,2655.98,49430.0
2655.975,2660.675,2650.675,2653.64,50407.0
2653.67,2653.73,2634.505,2639.1,54250.0
2639.085,2642.16,2628.855,2639.2,75905.0
2639.205,2641.895,2624.78,2634.69,44265.0
2633.53,2637.22,2633.31,2636.5,8252.0
2636.495,2640.52,2634.57,2639.675,19488.0
2639.725,2647.51,2639.66,2646.615,41406.0
2646.55,2656.74,2645.435,2651.585,48520.0
2651.67,2673.26,2648.05,2666.485,91529.0
2666.525,2671.79,2657.64,2663.61,33892.0
2661.92,2662.885,2657.035,2657.51,11078.0
2657.575,2662.11,2652.71,2654.195,31744.0
2654.19,2656.235,2644.58,2652.505,51640.0
2652.445,2655.63,2643.81,2649.645,52236.0
2649.68,2663.445,2641.18,2649.775,83897.0
2649.72,2660.015,2647.255,2658.75,21938.0
2658.77,2663.015,2657.58,2657.925,13826.0
2657.925,2659.015,2653.375,2655.07,30011.0
2655.065,2657.53,2641.89,2645.16,63851.0
2645.15,2654.665,2641.03,2642.4,89397.0
2642.395,2661.395,2637.015,2660.095,148232.0
2660.125,2662.2,2655.225,2656.11,36351.0
2655.95,2657.61,2654.42,2657.375,13314.0
2657.335,2666.24,2656.86,2664.105,40630.0
2664.115,2667.87,2658.795,2659.105,77793.0
2659.145,2662.6,2632.015,2638.95,106961.0
2638.9,2670.24,2637.57,2645.44,186623.0
2645.445,2654.05,2642.83,2653.84,49102.0
2651.39,2652.485,2647.855,2649.385,19264.0
2649.41,2652.005,2643.885,2646.845,61778.0
2646.85,2656.445,2639.745,2652.305,96567.0
2652.315,2659.66,2637.77,2640.1,104138.0
2640.08,2653.84,2639.185,2646.9,144317.0
2646.825,2648.84,2639.71,2642.585,35624.0
2642.085,2649.26,2641.965,2643.605,19962.0
2643.6,2648.305,2633.835,2643.185,115904.0
2643.19,2646.53,2628.6,2637.985,114052.0
2638.0,2653.115,2635.82,2645.945,104385.0
2645.89,2647.71,2604.82,2609.05,193648.0
2609.055,2623.7,2605.505,2621.965,51724.0
2622.11,2623.83,2620.635,2621.28,15203.0
2621.255,2624.3,2614.99,2616.07,68657.0
2616.065,2624.375,2609.245,2616.345,97390.0
2616.35,2622.465,2614.76,2618.96,81927.0
2618.945,2620.8,2605.265,2608.79,159458.0
2608.785,2611.11,2605.21,2607.735,37551.0
2607.735,2610.23,2606.005,2609.34,15204.0
2609.335,2616.96,2606.885,2613.965,74281.0
2614.0,2617.425,2610.33,2615.525,79798.0
2615.53,2627.395,2604.39,2625.125,94453.0
2625.12,2629.835,2615.655,2619.39,166968.0
2619.395,2631.565,2616.555,2629.92,48815.0
2628.62,2636.005,2628.18,2633.87,20687.0
2633.955,2646.14,2632.98,2645.685,62031.0
2645.62,2647.245,2638.095,2639.305,64076.0
2639.31,2650.195,2636.245,2643.095,73504.0
2643.23,2661.475,2642.7,2660.515,129015.0
2660.53,2661.255,2654.775,2657.18,32672.0
2648.805,2652.65,2645.21,2646.785,23411.0
2646.78,2660.41,2643.245,2659.27,70409.0
2659.265,2666.875,2657.145,2659.455,68462.0
2659.55,2663.06,2649.335,2651.41,62481.0
2651.415,2661.305,2644.055,2648.605,104231.0
2648.66,2653.365,2646.195,2648.785,24215.0
2649.215,2651.02,2647.89,2648.255,16057.0
2648.25,2652.81,2642.99,2644.44,66984.0
2644.445,2655.815,2638.105,2654.0,104053.0
2653.995,2657.51,2645.655,2648.335,91928.0
2648.32,2668.965,2646.11,2661.955,151755.0
2661.945,2666.525,2659.01,2662.695,46480.0
2662.285,2662.91,2658.8,2660.27,12710.0
2660.285,2670.165,2660.19,2666.74,73363.0
2666.77,2680.18,2666.19,2679.58,91849.0
2679.565,2682.875,2673.055,2681.81,83269.0
2681.82,2685.465,2666.795,2674.21,154757.0
2674.28,2676.76,2672.81,2673.93,26707.0
2674.605,2678.08,2673.33,2677.95,13580.0
2677.925,2684.94,2674.6,2679.135,79913.0
2679.13,2685.845,2678.145,2681.925,94060.0
2681.91,2688.84,2673.165,2680.68,100391.0
2680.715,2696.8,2677.88,2692.28,159601.0
2692.315,2694.27,2688.98,2693.01,27728.0
2693.045,2695.85,2692.395,2693.105,14467.0
2693.115,2712.04,2692.915,2710.295,87757.0
2710.31,2714.14,2701.735,2706.32,98292.0
2706.375,2717.1,2706.285,2709.65,81217.0
2709.64,2720.21,2705.035,2717.68,136993.0
2717.69,2722.65,2713.67,2721.9,46490.0
2723.09,2725.9,2720.34,2721.75,26765.0
2721.725,2732.885,2721.1,2730.5,87632.0
2730.505,2733.175,2723.67,2731.43,92529.0
2731.545,2739.83,2727.83,2738.7,108448.0
2738.695,2740.6,2716.905,2723.59,166278.0
2723.605,2725.68,2714.235,2719.675,46703.0
2719.36,2725.215,2719.16,2724.73,18248.0
2724.725,2735.955,2724.095,2734.815,72191.0
2734.81,2738.5,2729.115,2734.955,76379.0
2734.93,2739.395,2729.585,2736.28,90423.0
2736.275,2745.605,2733.76,2745.39,141879.0
2745.395,2748.975,2743.595,2748.96,44864.0
2747.33,2748.27,2744.85,2745.325,12154.0
2745.335,2750.725,2737.94,2750.025,83011.0
